,Category_Link,Article_Title,Article_Title_Link
166,https://gov.optimism.io/c/delegates/41?page=0,Brichis - Delegate Communication Thread,https://gov.optimism.io/t/brichis-delegate-communication-thread/6353
167,https://gov.optimism.io/c/delegates/41?page=0,DAOplomats Delegate Communication thread,https://gov.optimism.io/t/daoplomats-delegate-communication-thread/8061
168,https://gov.optimism.io/c/delegates/41?page=0,Sov - Delegate Communication Thread,https://gov.optimism.io/t/sov-delegate-communication-thread/8879
169,https://gov.optimism.io/c/delegates/41?page=0,[Request for feedback] Building a Farcaster frame as a governance tool to facilitate matchmaking between OP holders and delegates,https://gov.optimism.io/t/request-for-feedback-building-a-farcaster-frame-as-a-governance-tool-to-facilitate-matchmaking-between-op-holders-and-delegates/8557
170,https://gov.optimism.io/c/delegates/41?page=0,Jack anorak - delegate communication thread,https://gov.optimism.io/t/jack-anorak-delegate-communication-thread/4367
171,https://gov.optimism.io/c/delegates/41?page=0,Nanobro - Delegate Communication Thread,https://gov.optimism.io/t/nanobro-delegate-communication-thread/8837
172,https://gov.optimism.io/c/delegates/41?page=0,OPUser - Delegate Communication Thread,https://gov.optimism.io/t/opuser-delegate-communication-thread/2777
173,https://gov.optimism.io/c/delegates/41?page=0,Tribuni Alpha Launch: Telegram Mini-app Built by Delegates for Delegates,https://gov.optimism.io/t/tribuni-alpha-launch-telegram-mini-app-built-by-delegates-for-delegates/8568
174,https://gov.optimism.io/c/delegates/41?page=0,Voting Cycle Roundup #26,https://gov.optimism.io/t/voting-cycle-roundup-26/8689
175,https://gov.optimism.io/c/delegates/41?page=1,Polynya - Delegate Communication Thread,https://gov.optimism.io/t/polynya-delegate-communication-thread/3085
176,https://gov.optimism.io/c/delegates/41?page=1,Voting Cycle Roundup #25,https://gov.optimism.io/t/voting-cycle-roundup-25/8606
177,https://gov.optimism.io/c/delegates/41?page=1,Liliop.eth (piurana_inblock) 🔴 Delegate Communication Thread,https://gov.optimism.io/t/liliop-eth-piurana-inblock-delegate-communication-thread/7862
178,https://gov.optimism.io/c/delegates/41?page=1,Optimism Chinese Community - Delegate Communication Thread,https://gov.optimism.io/t/optimism-chinese-community-delegate-communication-thread/8586
179,https://gov.optimism.io/c/delegates/41?page=1,Web3Magnetic - Delegate Communication Thread,https://gov.optimism.io/t/web3magnetic-delegate-communication-thread/8583
180,https://gov.optimism.io/c/delegates/41?page=1,Jrocki - Delegate Communication Thread,https://gov.optimism.io/t/jrocki-delegate-communication-thread/8229
181,https://gov.optimism.io/c/delegates/41?page=1,Voting Cycle Roundup #24,https://gov.optimism.io/t/voting-cycle-roundup-24/8567
182,https://gov.optimism.io/c/delegates/41?page=1,"Individual Contribution Logs - Contribution verification, reputation building, improved funding decisions, SSI adoption and more!",https://gov.optimism.io/t/individual-contribution-logs-contribution-verification-reputation-building-improved-funding-decisions-ssi-adoption-and-more/8042
183,https://gov.optimism.io/c/delegates/41?page=1,Intent 3: Season 4,https://gov.optimism.io/t/intent-3-season-4/5895
184,https://gov.optimism.io/c/delegates/41?page=1,Oxytocin - Delegate Communication Thread,https://gov.optimism.io/t/oxytocin-delegate-communication-thread/5278
185,https://gov.optimism.io/c/delegates/41?page=1,Voting Cycle Roundup #23b,https://gov.optimism.io/t/voting-cycle-roundup-23b/8299
186,https://gov.optimism.io/c/delegates/41?page=1,Latruite - Delegate Communication Thread,https://gov.optimism.io/t/latruite-delegate-communication-thread/7679
187,https://gov.optimism.io/c/delegates/41?page=1,Advanced Delegation Rollout Plan,https://gov.optimism.io/t/advanced-delegation-rollout-plan/7631
188,https://gov.optimism.io/c/delegates/41?page=1,Voting Cycle Roundup #23a,https://gov.optimism.io/t/voting-cycle-roundup-23a/8189
189,https://gov.optimism.io/c/delegates/41?page=1,L2BEAT Invitation to discuss Season 6 and Optimism,https://gov.optimism.io/t/l2beat-invitation-to-discuss-season-6-and-optimism/8278
190,https://gov.optimism.io/c/delegates/41?page=1,Linda Xie - Delegate Communication Thread,https://gov.optimism.io/t/linda-xie-delegate-communication-thread/8246
191,https://gov.optimism.io/c/delegates/41?page=1,CosmicKi - Delegate Communication Thread,https://gov.optimism.io/t/cosmicki-delegate-communication-thread/7671
192,https://gov.optimism.io/c/delegates/41?page=1,Open letter to Polynya,https://gov.optimism.io/t/open-letter-to-polynya/8220
193,https://gov.optimism.io/c/delegates/41?page=1,Zeugh - Delegate Communication Thread,https://gov.optimism.io/t/zeugh-delegate-communication-thread/8218
194,https://gov.optimism.io/c/delegates/41?page=1,Delegate Resignation Process,https://gov.optimism.io/t/delegate-resignation-process/8127
195,https://gov.optimism.io/c/delegates/41?page=1,Rodrigo NuñΞz 〜 Delegate Comms DeSci/ReFi/Votes/Evaluation Thread 🔬,https://gov.optimism.io/t/rodrigo-nun-z-delegate-comms-desci-refi-votes-evaluation-thread/7851
196,https://gov.optimism.io/c/delegates/41?page=1,Gene - Delegate Communication Thread,https://gov.optimism.io/t/gene-delegate-communication-thread/8163
197,https://gov.optimism.io/c/delegates/41?page=1,Token House participation and incentives: Season 5 (Cycle 16-19),https://gov.optimism.io/t/token-house-participation-and-incentives-season-5-cycle-16-19/7852
198,https://gov.optimism.io/c/delegates/41?page=1,Season 6: Mission Request Voting Guide,https://gov.optimism.io/t/season-6-mission-request-voting-guide/8122
199,https://gov.optimism.io/c/delegates/41?page=1,ScaleWeb3 - Delegate Communication Thread,https://gov.optimism.io/t/scaleweb3-delegate-communication-thread/3314
200,https://gov.optimism.io/c/delegates/41?page=1,Derbygold.eth- DELEGATE COMMUNICATION THREAD,https://gov.optimism.io/t/derbygold-eth-delegate-communication-thread/7031
201,https://gov.optimism.io/c/delegates/41?page=1,Voting Cycle Roundup #22,https://gov.optimism.io/t/voting-cycle-roundup-22/8053
202,https://gov.optimism.io/c/delegates/41?page=1,Season 5: Intents Budget Proposal #2,https://gov.optimism.io/t/season-5-intents-budget-proposal-2/7937
203,https://gov.optimism.io/c/delegates/41?page=1,Voting Cycle Roundup #21,https://gov.optimism.io/t/voting-cycle-roundup-21/7967
204,https://gov.optimism.io/c/delegates/41?page=1,MrCrypto Arabic Delegate Communication Thread,https://gov.optimism.io/t/mrcrypto-arabic-delegate-communication-thread/7915
205,https://gov.optimism.io/c/delegates/41?page=2,Fractal Visions - Delegate Communication Thread,https://gov.optimism.io/t/fractal-visions-delegate-communication-thread/5755
206,https://gov.optimism.io/c/delegates/41?page=2,Token House participation and incentives: an extended analysis,https://gov.optimism.io/t/token-house-participation-and-incentives-an-extended-analysis/6479
207,https://gov.optimism.io/c/delegates/41?page=2,Guide to Season 5,https://gov.optimism.io/t/guide-to-season-5/6894
208,https://gov.optimism.io/c/delegates/41?page=2,Voting Cycle Roundup #20,https://gov.optimism.io/t/voting-cycle-roundup-20/7849
209,https://gov.optimism.io/c/delegates/41?page=2,Open Source Contributors - A promising alternative to idea based funding,https://gov.optimism.io/t/open-source-contributors-a-promising-alternative-to-idea-based-funding/7830
210,https://gov.optimism.io/c/delegates/41?page=2,Intent 3: Season 5,https://gov.optimism.io/t/intent-3-season-5/6895
211,https://gov.optimism.io/c/delegates/41?page=2,Voting Cycle Roundup #19,https://gov.optimism.io/t/voting-cycle-roundup-19/7732
212,https://gov.optimism.io/c/delegates/41?page=2,Voting Cycle Roundup #18,https://gov.optimism.io/t/voting-cycle-roundup-18/7630
213,https://gov.optimism.io/c/delegates/41?page=2,Request for Information - Recent Upgrades to Governor Contract,https://gov.optimism.io/t/request-for-information-recent-upgrades-to-governor-contract/7535
214,https://gov.optimism.io/c/delegates/41?page=2,A16z's Continued Participation in Optimism Governance,https://gov.optimism.io/t/a16zs-continued-participation-in-optimism-governance/7562
215,https://gov.optimism.io/c/delegates/41?page=2,Gitcoin's Intentions for Participation in Optimism's Governance and Ecosystem Activities,https://gov.optimism.io/t/gitcoins-intentions-for-participation-in-optimisms-governance-and-ecosystem-activities/7551
216,https://gov.optimism.io/c/delegates/41?page=2,PR0 Communication Thread,https://gov.optimism.io/t/pr0-communication-thread/7545
217,https://gov.optimism.io/c/delegates/41?page=2,Special Voting Cycle #16c Roundup,https://gov.optimism.io/t/special-voting-cycle-16c-roundup/7131
218,https://gov.optimism.io/c/delegates/41?page=2,Voting Cycle Roundup #17,https://gov.optimism.io/t/voting-cycle-roundup-17/7474
219,https://gov.optimism.io/c/delegates/41?page=2,Manifesto: How Base will participate in Optimism governance,https://gov.optimism.io/t/manifesto-how-base-will-participate-in-optimism-governance/7361
220,https://gov.optimism.io/c/delegates/41?page=2,EasyRetroPGF.xyz - Run your own Optimism-style RPGF Round,https://gov.optimism.io/t/easyretropgf-xyz-run-your-own-optimism-style-rpgf-round/7359
221,https://gov.optimism.io/c/delegates/41?page=2,Blockchain@USC - Delegate Communication Thread,https://gov.optimism.io/t/blockchain-usc-delegate-communication-thread/5862
222,https://gov.optimism.io/c/delegates/41?page=2,Governance Fund Discussion Thread,https://gov.optimism.io/t/governance-fund-discussion-thread/213
223,https://gov.optimism.io/c/delegates/41?page=2,Did OP Airdrop 2 Increase Governance Engagement?,https://gov.optimism.io/t/did-op-airdrop-2-increase-governance-engagement/7270
224,https://gov.optimism.io/c/delegates/41?page=2,Do you think it is necessary for #OP project parties to take action to attract market attention again?,https://gov.optimism.io/t/do-you-think-it-is-necessary-for-op-project-parties-to-take-action-to-attract-market-attention-again/7271
225,https://gov.optimism.io/c/delegates/41?page=2,Peer to peer delegate endorsements onchain,https://gov.optimism.io/t/peer-to-peer-delegate-endorsements-onchain/7089
226,https://gov.optimism.io/c/delegates/41?page=2,Season 5: Intents Budget Proposal,https://gov.optimism.io/t/season-5-intents-budget-proposal/7040
227,https://gov.optimism.io/c/delegates/41?page=2,Special Voting Cycle #16b Roundup,https://gov.optimism.io/t/special-voting-cycle-16b-roundup/7046
228,https://gov.optimism.io/c/delegates/41?page=2,Bubli.eth - delegate communication thread,https://gov.optimism.io/t/bubli-eth-delegate-communication-thread/7028
229,https://gov.optimism.io/c/delegates/41?page=2,Butterbum -Delegate Communication Thread,https://gov.optimism.io/t/butterbum-delegate-communication-thread/7015
230,https://gov.optimism.io/c/delegates/41?page=2,Season 5 Grants Council Operating Budget,https://gov.optimism.io/t/season-5-grants-council-operating-budget/6941
231,https://gov.optimism.io/c/delegates/41?page=2,DRAFT: Proposed Grants Council Charter - Season 5,https://gov.optimism.io/t/draft-proposed-grants-council-charter-season-5/6942
232,https://gov.optimism.io/c/delegates/41?page=2,Special Voting Cycle #16a Roundup,https://gov.optimism.io/t/special-voting-cycle-16a-roundup/6946
233,https://gov.optimism.io/c/delegates/41?page=2,Gonna.eth (Dhannte) - Delegate Communication Thread,https://gov.optimism.io/t/gonna-eth-dhannte-delegate-communication-thread/3563
234,https://gov.optimism.io/c/delegates/41?page=2,[FINAL] Season 4: Council Intent Budget Proposal,https://gov.optimism.io/t/final-season-4-council-intent-budget-proposal/5925
235,https://gov.optimism.io/c/delegates/41?page=3,Guide to Season 4: As a Collective,https://gov.optimism.io/t/guide-to-season-4-as-a-collective/5886
236,https://gov.optimism.io/c/delegates/41?page=3,Voting Cycle #14 Roundup,https://gov.optimism.io/t/voting-cycle-14-roundup/6563
237,https://gov.optimism.io/c/delegates/41?page=3,Delegate Spotlight,https://gov.optimism.io/t/delegate-spotlight/5985
238,https://gov.optimism.io/c/delegates/41?page=3,Top 20% of delegates consolidate 82% of all delegated voting power. Is that concerning?,https://gov.optimism.io/t/top-20-of-delegates-consolidate-82-of-all-delegated-voting-power-is-that-concerning/5240
239,https://gov.optimism.io/c/delegates/41?page=3,Cycle 13 Voting Roundup,https://gov.optimism.io/t/cycle-13-voting-roundup/6325
240,https://gov.optimism.io/c/delegates/41?page=3,[OLD] Collective Intents: Season 4,https://gov.optimism.io/t/old-collective-intents-season-4/5874
241,https://gov.optimism.io/c/delegates/41?page=3,How to Delegate OP,https://gov.optimism.io/t/how-to-delegate-op/6123
242,https://gov.optimism.io/c/delegates/41?page=3,A simple tool to lookup delegators of an Optimism delegate,https://gov.optimism.io/t/a-simple-tool-to-lookup-delegators-of-an-optimism-delegate/5945
243,https://gov.optimism.io/c/delegates/41?page=3,CyberDyn0x Delegate Thread,https://gov.optimism.io/t/cyberdyn0x-delegate-thread/5725
244,https://gov.optimism.io/c/delegates/41?page=3,OPTIMISM x MUSIC - Delegate Communication Thread,https://gov.optimism.io/t/optimism-x-music-delegate-communication-thread/6010
245,https://gov.optimism.io/c/delegates/41?page=3,FranklinDAO (Penn Blockchain) - Delegate Communication Thread,https://gov.optimism.io/t/franklindao-penn-blockchain-delegate-communication-thread/4024
246,https://gov.optimism.io/c/delegates/41?page=3,Special Voting Cycle #12b Roundup,https://gov.optimism.io/t/special-voting-cycle-12b-roundup/5984
247,https://gov.optimism.io/c/delegates/41?page=3,Special Voting Cycle #12a Roundup,https://gov.optimism.io/t/special-voting-cycle-12a-roundup/5927
248,https://gov.optimism.io/c/delegates/41?page=3,Delegasikan inisiatif penemuan,https://gov.optimism.io/t/delegasikan-inisiatif-penemuan/5960
249,https://gov.optimism.io/c/delegates/41?page=3,Use Tally to Vote in Special Voting Cycle 12,https://gov.optimism.io/t/use-tally-to-vote-in-special-voting-cycle-12/5959
250,https://gov.optimism.io/c/delegates/41?page=3,What it takes to become a Delegate?,https://gov.optimism.io/t/what-it-takes-to-become-a-delegate/5901
251,https://gov.optimism.io/c/delegates/41?page=3,Rubicon - Delegate Communication Thread,https://gov.optimism.io/t/rubicon-delegate-communication-thread/5860
252,https://gov.optimism.io/c/delegates/41?page=3,Season 4 Preview,https://gov.optimism.io/t/season-4-preview/5832
253,https://gov.optimism.io/c/delegates/41?page=3,OP DAO and its relation to the token and the upcoming airdrop,https://gov.optimism.io/t/op-dao-and-its-relation-to-the-token-and-the-upcoming-airdrop/5831
254,https://gov.optimism.io/c/delegates/41?page=3,OP is a new digital currency exchange,https://gov.optimism.io/t/op-is-a-new-digital-currency-exchange/5821
255,https://gov.optimism.io/c/delegates/41?page=3,Saludiego201.eth - Delegate Communication Thread,https://gov.optimism.io/t/saludiego201-eth-delegate-communication-thread/5581
256,https://gov.optimism.io/c/delegates/41?page=3,Cycle 11 - Grants Preliminary Roundup,https://gov.optimism.io/t/cycle-11-grants-preliminary-roundup/5759
